RECID|PLU|BARCD|ADDID|ADDTIME|UPDID|UPDTIME
|20127761|8992775004555|BCN31105.CSV|31/10/2025 06:43:04||
|20127763|8888327832045|TRF|17/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127764|8801043061674|TRF|17/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127764|8801043061681|BCN31105.CSV|31/10/2025 06:43:04||
|20127770|18998866109366|BCN31105.CSV|31/10/2025 06:43:04||
|20127770|8998866109369|TRF|16/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127779|6974098703799|TRF|26/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127779|CO0236A01103|TRF|26/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127783|8994099113562|TRF|12/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127820|8801073115798|TRF|16/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20127820|8801073126459|BCN31105.CSV|31/10/2025 06:43:04||
|20127835|8998898923704|TRF|02/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128049|14987176132502|BCN31105.CSV|31/10/2025 06:43:04||
|20128049|4987176132499|TRF|21/03/2025 00:00:00|TRF|30/10/2025 00:00:00
|20128055|8993904004422|TRF|15/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128060|08999999180614|BCN31105.CSV|31/10/2025 06:43:04||
|20128060|8999999584160|TRF|26/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128084|8999909004887|TRF|24/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128084|8999909004894|BCN31105.CSV|31/10/2025 06:43:04||
|20128085|8997013660067|TRF|24/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128085|8997013660081|BCN31105.CSV|31/10/2025 06:43:04||
|20128086|8999909004757|TRF|24/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128086|8999909004764|BCN31105.CSV|31/10/2025 06:43:04||
|20128087|8999909004450|TRF|24/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128087|8999909004641|BCN31105.CSV|31/10/2025 06:43:04||
|20128089|8997013660166|TRF|24/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128089|8997013660173|BCN31105.CSV|31/10/2025 06:43:04||
|20128090|8997013660104|TRF|24/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128090|8997013660111|BCN31105.CSV|31/10/2025 06:43:04||
|20128096|8997223734015|TRF|11/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128096|8997223734022|BCN31105.CSV|31/10/2025 06:43:04||
|20128096|8997223734046|BCN31105.CSV|31/10/2025 06:43:04||
|20128109|047793|TRF|05/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128110|047796|TRF|05/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128125|8994096226777|TRF|26/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128125|8994096226784|BCN31105.CSV|31/10/2025 06:43:04||
|20128126|18992856906829|BCN31105.CSV|31/10/2025 06:43:04||
|20128126|8992856906822|TRF|13/06/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128131|047784|TRF|29/09/2025 00:00:00|TRF|30/10/2025 00:00:00
|20128132|8998899995397|TRF|30/01/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128233|18992388135292|BCN31105.CSV|31/10/2025 06:43:04||
|20128233|8992388145324|TRF|17/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128242|8995102708591|TRF|10/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128243|8995102708621|TRF|10/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128245|0089686386257|TRF|25/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128246|0089686386226|TRF|21/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128246|10089686386223|BCN31105.CSV|31/10/2025 06:43:04||
|20128247|8992982800087|TRF|10/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128248|0089686386189|TRF|10/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128248|100896863861186|BCN31105.CSV|31/10/2025 06:43:04||
|20128248|10089686386186|BCN31105.CSV|31/10/2025 06:43:04||
|20128291|8994096226791|TRF|14/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128291|8994096226807|BCN31105.CSV|31/10/2025 06:43:04||
|20128373|6945882990077|TRF|08/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128374|08999999185367|BCN31105.CSV|31/10/2025 06:43:04||
|20128374|08999999202798|BCN31105.CSV|31/10/2025 06:43:04||
|20128374|8999999588182|TRF|15/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128375|6945882990022|TRF|08/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128378|8993988111085|TRF|08/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128379|8998838292174|TRF|08/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128380|8992770034359|TRF|24/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128381|0089686040098|TRF|26/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128381|10089686040095|BCN31105.CSV|31/10/2025 06:43:04||
|20128384|19415007055744|BCN31105.CSV|31/10/2025 06:43:04||
|20128384|9415007055747|TRF|17/04/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128404|14987176142945|BCN31105.CSV|31/10/2025 06:43:04||
|20128404|4987176142948|TRF|15/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128415|8994209001796|TRF|11/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128423|6947912670300|TRF|13/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128424|6947912670317|TRF|13/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128424|6947912670324|TRF|13/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128424|6947912680507|TRF|22/12/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128424|6947912686882|TRF|15/11/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128424|6947912714158|TRF|22/04/2025 00:00:00|TRF|30/10/2025 00:00:00
|20128425|6947912670331|TRF|13/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128425|6947912670348|TRF|13/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128426|8993137711043|TRF|13/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128427|0089686611151|TRF|14/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128427|10089686611158|BCN31105.CSV|31/10/2025 06:43:04||
|20128430|18993417307215|BCN31105.CSV|31/10/2025 06:43:04||
|20128430|8993417307218|TRF|16/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128440|18992870712260|BCN31105.CSV|31/10/2025 06:43:04||
|20128440|8992870712034|TRF|01/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128440|8992870712072|BCN31105.CSV|31/10/2025 06:43:04||
|20128470|8997217370854|TRF|11/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128470|8997217370861|BCN31105.CSV|31/10/2025 06:43:04||
|20128517|18995077600880|BCN31105.CSV|31/10/2025 06:43:04||
|20128517|8995077606496|TRF|20/06/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128556|8994096226906|TRF|22/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128556|8994096226913|BCN31105.CSV|31/10/2025 06:43:04||
|20128557|8994096226883|TRF|22/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128557|8994096226890|BCN31105.CSV|31/10/2025 06:43:04||
|20128561|8994096226562|TRF|17/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128561|8994096226579|BCN31105.CSV|31/10/2025 06:43:04||
|20128683|8991102654548|TRF|21/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128683|8991102894920|BCN31105.CSV|31/10/2025 06:43:04||
|20128687|8994112600208|TRF|21/02/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128689|18994125000436|BCN31105.CSV|31/10/2025 06:43:04||
|20128689|8994125000903|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128691|8850477006997|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128691|8850477007024|BCN31105.CSV|31/10/2025 06:43:04||
|20128695|0745114272737|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128696|0745114272065|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128697|0745114273017|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128706|18998866624005|BCN31105.CSV|31/10/2025 06:43:04||
|20128706|8998866624008|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128710|18996001401221|BCN31105.CSV|31/10/2025 06:43:04||
|20128710|8996001401224|TRF|30/07/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128711|18998899996148|BCN31105.CSV|31/10/2025 06:43:04||
|20128711|8998899996141|TRF|01/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128713|18992772910016|BCN31105.CSV|31/10/2025 06:43:04||
|20128713|8992772915007|TRF|09/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128717|8991906101781|TRF|13/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20128717|8991906151786|BCN31105.CSV|31/10/2025 06:43:04||
|20128719|18998866808245|BCN31105.CSV|31/10/2025 06:43:04||
|20128719|8998866808248|TRF|28/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128720|18998866622957|BCN31105.CSV|31/10/2025 06:43:04||
|20128720|8998866622950|TRF|30/07/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128754|18992753722690|BCN31105.CSV|31/10/2025 06:43:04||
|20128754|8992753722693|TRF|02/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128794|8992696525399|TRF|02/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128794|8992696525405|BCN31105.CSV|31/10/2025 06:43:04||
|20128809|8710103910732|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128815|8994096111509|TRF|08/10/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128815|8994096111516|BCN31105.CSV|31/10/2025 06:43:04||
|20128815|8997017380640|TRF|13/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128815|8997017380657|BCN31105.CSV|31/10/2025 06:43:04||
|20128821|8992761002060|TRF|10/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128821|8992761003081|BCN31105.CSV|31/10/2025 06:43:04||
|20128850|8994096226982|TRF|13/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128874|8710103883425|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128894|18992727008874|BCN31105.CSV|31/10/2025 06:43:04||
|20128894|8992727008877|TRF|27/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128918|18998866203545|BCN31105.CSV|31/10/2025 06:43:04||
|20128918|8998866203531|TRF|16/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128919|08999999187354|BCN31105.CSV|31/10/2025 06:43:04||
|20128919|8999999571993|TRF|28/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128951|8997016222989|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128957|08999999188177|BCN31105.CSV|31/10/2025 06:43:04||
|20128957|08999999208288|BCN31105.CSV|31/10/2025 06:43:04||
|20128957|8999999208288|BCN31105.CSV|31/10/2025 06:43:04||
|20128957|8999999590093|TRF|13/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128957|8999999605865|TRF|10/12/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128963|14806520412865|BCN31105.CSV|31/10/2025 06:43:04||
|20128963|4806520412868|TRF|13/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128974|8993163502059|TRF|11/01/2024 00:00:00|TRF|30/10/2025 00:00:00
|20128986|8993207223131|TRF|16/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20128986|8993207230016|BCN31105.CSV|31/10/2025 06:43:04||
|20129005|8886457650089|TRF|13/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129010|8993904004170|TRF|11/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129014|8997016223351|TRF|27/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129015|8992832606180|TRF|27/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129035|8993110002953|TRF|27/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129035|8993110003158|BCN31105.CSV|31/10/2025 06:43:04||
|20129036|8997204440737|TRF|17/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129093|68991998116566|BCN31105.CSV|31/10/2025 06:43:04||
|20129093|8991998116366|TRF|03/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129094|17622202755078|BCN31105.CSV|31/10/2025 06:43:04||
|20129094|7622201755089|TRF|02/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129102|8997240600256|TRF|24/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129102|8997240600478|BCN31105.CSV|31/10/2025 06:43:04||
|20129108|8997240600348|TRF|24/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129108|8997240600492|BCN31105.CSV|31/10/2025 06:43:04||
|20129109|8993200667246|TRF|02/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129111|8993200665372|TRF|02/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129115|8995555150244|BCN31105.CSV|31/10/2025 06:43:04||
|20129115|8995555150749|TRF|10/06/2025 00:00:00|TRF|30/10/2025 00:00:00
|20129123|8997240600263|TRF|29/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129123|8997240600294|TRF|24/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129123|8997240600485|BCN31105.CSV|31/10/2025 06:43:04||
|20129129|8997208072590|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129130|8997208072361|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129160|08999999187330|BCN31105.CSV|31/10/2025 06:43:04||
|20129160|8999999571955|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129194|18998103018444|BCN31105.CSV|31/10/2025 06:43:04||
|20129194|8998103018447|TRF|03/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129197|18995899595036|BCN31105.CSV|31/10/2025 06:43:04||
|20129197|8995899595039|TRF|29/03/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129197|8995899710180|BCN31105.CSV|31/10/2025 06:43:04||
|20129201|0089686723076|TRF|02/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129201|10089686723073|BCN31105.CSV|31/10/2025 06:43:04||
|20129224|8992982600076|TRF|11/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129243|0194735148769|TRF|03/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129264|8997230801113|TRF|19/06/2024 00:00:00|TRF|30/10/2025 00:00:00
|20129264|8997230801120|BCN31105.CSV|31/10/2025 06:43:04||
|20129265|8997230801137|TRF|19/06/2024 00:00:00|TRF|30/10/2025 00:00:00
|20129265|8997230801144|BCN31105.CSV|31/10/2025 06:43:04||
|20129283|18997020180845|BCN31105.CSV|31/10/2025 06:43:04||
|20129283|8997020181012|TRF|02/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129287|0189686648017|TRF|11/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129287|10089686648017|BCN31105.CSV|31/10/2025 06:43:04||
|20129287|189686648017|TRF|26/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129288|0189686648024|TRF|11/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129288|10089686648024|BCN31105.CSV|31/10/2025 06:43:04||
|20129288|189686648024|TRF|26/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129289|04005805415628|BCN31105.CSV|31/10/2025 06:43:04||
|20129289|8999777004316|TRF|05/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129300|8885013131871|TRF|06/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129370|08999999187316|BCN31105.CSV|31/10/2025 06:43:04||
|20129370|8999999571931|TRF|17/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129404|18992870712314|BCN31105.CSV|31/10/2025 06:43:04||
|20129404|8992870712133|TRF|16/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129404|8992870712140|BCN31105.CSV|31/10/2025 06:43:04||
|20129405|24987176118152|BCN31105.CSV|31/10/2025 06:43:04||
|20129405|4987176118158|TRF|21/03/2025 00:00:00|TRF|30/10/2025 00:00:00
|20129409|8993175550932|TRF|11/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129409|8993175550949|BCN31105.CSV|31/10/2025 06:43:04||
|20129436|18998866203552|BCN31105.CSV|31/10/2025 06:43:04||
|20129436|8998866203555|TRF|18/11/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129462|8994096226845|TRF|17/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129462|8994096226852|BCN31105.CSV|31/10/2025 06:43:04||
|20129466|18992982401502|BCN31105.CSV|31/10/2025 06:43:04||
|20129466|8992982401703|TRF|23/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129486|040210|TRF|19/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129489|8992858588514|TRF|14/05/2024 00:00:00|TRF|30/10/2025 00:00:00
|20129489|8992858589375|BCN31105.CSV|31/10/2025 06:43:04||
|20129490|8997017642878|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129494|8997016223702|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129495|8997016223719|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129555|501099395369|TRF|29/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129555|5010993953691|TRF|27/04/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129559|8997017380602|TRF|10/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129559|8997017380619|BCN31105.CSV|31/10/2025 06:43:04||
|20129560|8997017380626|TRF|10/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129560|8997017380633|BCN31105.CSV|31/10/2025 06:43:04||
|20129561|8997017380565|TRF|10/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129561|8997017380572|BCN31105.CSV|31/10/2025 06:43:04||
|20129562|8997017380589|TRF|10/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129562|8997017380596|BCN31105.CSV|31/10/2025 06:43:04||
|20129566|8994096227095|TRF|10/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129566|8994096227101|BCN31105.CSV|31/10/2025 06:43:04||
|20129568|8994096227118|TRF|10/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129568|8994096227125|BCN31105.CSV|31/10/2025 06:43:04||
|20129570|8998288121048|TRF|11/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129572|8992775004524|TRF|11/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129572|8992775004531|BCN31105.CSV|31/10/2025 06:43:04||
|20129578|8992222056885|TRF|24/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129580|8992222056908|TRF|24/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129581|8992222056892|TRF|24/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129599|8999999184575|BCN31105.CSV|31/10/2025 06:43:04||
|20129599|8999999587499|TRF|09/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129635|8999999593803|TRF|09/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129646|040000|TRF|11/08/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129695|8997215820764|TRF|24/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129695|8997215820870|BCN31105.CSV|31/10/2025 06:43:04||
|20129696|040301|TRF|15/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129697|040300|TRF|15/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129698|040299|TRF|15/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129700|28993379261850|BCN31105.CSV|31/10/2025 06:43:04||
|20129700|8993379261856|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129702|28993379261867|BCN31105.CSV|31/10/2025 06:43:04||
|20129702|8993379261863|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129720|18992741983089|BCN31105.CSV|31/10/2025 06:43:04||
|20129720|8992741983082|TRF|02/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129722|8993335529730|TRF|12/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129722|8993335529747|BCN31105.CSV|31/10/2025 06:43:04||
|20129757|18992770096729|BCN31105.CSV|31/10/2025 06:43:04||
|20129757|8992770096722|TRF|13/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129762|8997223734138|TRF|27/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129762|8997223734145|BCN31105.CSV|31/10/2025 06:43:04||
|20129762|8997223734169|BCN31105.CSV|31/10/2025 06:43:04||
|20129773|18999908849707|BCN31105.CSV|31/10/2025 06:43:04||
|20129773|8999908849601|TRF|02/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129787|8993200668915|TRF|25/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129787|8993200669004|BCN31105.CSV|31/10/2025 06:43:04||
|20129814|18997878121694|BCN31105.CSV|31/10/2025 06:43:04||
|20129814|8997878004907|BCN31105.CSV|31/10/2025 06:43:04||
|20129814|8997878700267|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129817|8885013131857|TRF|29/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129821|8999999595647|TRF|29/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129822|8990021102017|TRF|26/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129822|8990021102529|TRF|06/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129825|8993137712521|TRF|29/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129826|8993137712538|TRF|29/05/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129836|16902088965510|BCN31105.CSV|31/10/2025 06:43:04||
|20129836|6902088958638|TRF|22/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129837|8994096227170|TRF|08/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129837|8994096227187|BCN31105.CSV|31/10/2025 06:43:04||
|20129838|18998866624135|BCN31105.CSV|31/10/2025 06:43:04||
|20129838|8998866624138|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129840|8994096226197|TRF|13/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129840|8994096226203|BCN31105.CSV|31/10/2025 06:43:04||
|20129841|8994096226173|TRF|13/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129841|8994096226180|BCN31105.CSV|31/10/2025 06:43:04||
|20129863|18994755020521|BCN31105.CSV|31/10/2025 06:43:04||
|20129863|8994755020531|TRF|11/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129925|8997230801212|TRF|07/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129925|8997230801229|BCN31105.CSV|31/10/2025 06:43:04||
|20129926|8997230801250|TRF|07/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129926|8997230801267|BCN31105.CSV|31/10/2025 06:43:04||
|20129927|8997230801236|TRF|07/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129927|8997230801243|BCN31105.CSV|31/10/2025 06:43:04||
|20129931|8994099114040|TRF|07/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129936|8999999187705|BCN31105.CSV|31/10/2025 06:43:04||
|20129936|8999999589769|TRF|13/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129938|8995757043139|TRF|07/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129961|18993004788427|BCN31105.CSV|31/10/2025 06:43:04||
|20129961|8993004788840|TRF|12/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20129966|18996001600846|BCN31105.CSV|31/10/2025 06:43:04||
|20129966|8996001600849|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130007|8996001317034|BCN31105.CSV|31/10/2025 06:43:04||
|20130007|8996001317037|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130008|8994096227163|TRF|20/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130008|8994096227279|BCN31105.CSV|31/10/2025 06:43:04||
|20130034|8997240600393|TRF|18/03/2024 00:00:00|TRF|30/10/2025 00:00:00
|20130034|8997240600508|BCN31105.CSV|31/10/2025 06:43:04||
|20130057|8999225906872|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130057|8999225912866|TRF|16/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130058|8999225906919|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130058|8999225912859|TRF|16/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130059|8999225906902|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130060|8999225909316|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130060|8999225912880|TRF|16/07/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130066|0194735144884|TRF|19/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130068|8999225909354|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130070|8999225909330|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130071|8999225911319|TRF|16/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130071|8999225912958|TRF|27/02/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130077|18998866500675|BCN31105.CSV|31/10/2025 06:43:04||
|20130077|8998866500678|TRF|26/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130078|18998866500682|BCN31105.CSV|31/10/2025 06:43:04||
|20130078|8998866500685|TRF|26/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130082|8993137703888|TRF|16/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130147|18995108507010|BCN31105.CSV|31/10/2025 06:43:04||
|20130147|8995108509901|TRF|27/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130152|18997232970043|BCN31105.CSV|31/10/2025 06:43:04||
|20130152|8997232970046|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130159|27622210838456|BCN31105.CSV|31/10/2025 06:43:04||
|20130159|7622210777768|TRF|01/09/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130186|8993351122618|TRF|02/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130186|8993351172613|BCN31105.CSV|31/10/2025 06:43:04||
|20130188|8998824553012|TRF|02/03/2025 00:00:00|TRF|30/10/2025 00:00:00
|20130190|8993351122946|TRF|02/07/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130190|8993351172941|BCN31105.CSV|31/10/2025 06:43:04||
|20130191|8998824552398|TRF|31/10/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130214|8992907996444|TRF|22/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130215|8992907996437|TRF|22/06/2023 00:00:00|TRF|30/10/2025 00:00:00
|20130245|18993004788434|BCN31105.CSV|31/10/2025 06:43:04||
|20130245|8993004788857|TRF|02/07/2023 00:00:00|TRF|30/10/2025 00:00:00
